id,state_1,state_2
2435,2016-04-17 12:50:20.3115630,2016-04-17 19:27:00.9072100
2436,2016-04-17 12:56:14.7016100,2016-04-17 20:24:36.2403800
2437,2016-04-17 13:17:10.5000000,2016-04-17 22:25:15.6132010
2438,2016-04-17 14:49:10.9509810,2016-04-17 22:25:16.3465590
2439,2016-04-17 16:07:11.6151680,2016-04-17 19:40:46.6374810
2440,2016-04-17 17:03:11.7158290,2016-04-17 19:41:17.4111770
2441,2016-04-17 17:50:18.4757630,2016-04-17 19:42:23.8258300
2442,2016-04-17 18:41:14.1113410,2016-04-18 07:49:33.1709100
2443,2016-04-17 20:39:11.9459790,2016-04-18 08:01:26.0819440
2444,2016-04-17 20:46:14.2612300,2016-04-18 11:03:56.0815480
2445,2016-04-17 22:11:12.8089750,2016-04-18 08:08:27.9337120
2446,2016-04-18 06:34:15.2296860,2016-04-18 08:07:11.5196180
2447,2016-04-13 15:22:15.0530670,2016-04-13 18:02:02.5299790
2448,2016-04-18 09:46:14.2023240,2016-04-18 10:57:39.7145470
2449,2016-04-18 10:35:13.0569000,2016-04-19 14:14:35.9587680
2450,2016-04-18 10:53:00.4061950,2016-04-18 18:23:17.8177780
2451,2016-04-18 12:52:15.3140120,2016-04-18 18:26:33.3820880
2452,2016-04-18 13:14:13.7457870,2016-04-18 18:25:04.8613620
2453,2016-04-18 13:28:12.8966670,2016-04-18 18:53:55.7894250
2454,2016-04-18 13:57:12.1262990,
2455,2016-04-18 15:42:13.7966280,2016-04-18 18:29:32.1143280
2456,2016-04-18 15:42:20.0004440,2016-04-21 10:20:26.5213760
2457,2016-04-18 15:44:13.2554060,2016-04-18 18:30:16.0113660
2458,2016-04-18 16:13:14.1177400,2016-04-19 08:59:31.3728040
2459,2016-04-18 16:25:13.6568460,2016-04-19 08:55:57.0725010
2460,2016-04-18 16:31:13.2780660,2016-04-19 13:21:22.9574290
2461,2016-04-18 17:15:14.7833510,2016-04-18 18:31:32.6828890
2462,2016-04-18 17:18:49.6095420,2016-04-19 09:00:19.5077570
2463,2016-04-18 10:53:00.4061950,2016-04-18 18:23:17.8177780
2464,2016-04-18 17:55:12.0334240,2016-04-21 11:58:57.0081380
2465,2016-04-03 17:05:11.5908120,2016-04-04 00:18:12.5813950
2466,2016-04-18 18:43:11.2883160,2016-04-19 08:51:01.5113970
2467,2016-04-18 19:04:13.3580870,2016-04-21 17:24:55.3833350
2468,2016-04-18 19:33:11.5700230,2016-04-19 08:18:03.8305510
2469,2016-04-18 21:15:13.6727130,2016-04-19 08:30:38.5481370
2470,2016-04-18 21:47:10.8269630,2016-04-19 08:36:53.6009940
2471,2016-04-18 22:23:11.9737500,2016-04-19 08:37:09.8851610
2472,2016-04-18 22:26:13.9799640,2016-04-19 08:40:18.3719230
2473,2016-04-18 23:10:19.9918640,2016-04-19 08:46:10.1754730
2474,2016-04-18 23:26:15.8385510,2016-04-19 08:46:15.5920280
2475,2016-04-18 23:49:11.5340640,2016-04-19 08:51:33.3998490
2476,2016-04-19 02:02:13.3876150,2016-04-19 08:50:50.1168220
2477,2016-04-19 07:37:12.5246700,2016-04-19 08:52:28.5765810
2478,2016-04-19 07:48:16.0504830,2016-04-19 12:08:57.5545590
2479,2016-04-19 08:23:14.8131700,2016-04-19 12:11:34.1917160
2480,2016-04-19 10:07:14.3777430,2016-04-19 12:53:48.0206230
2481,2016-04-19 10:28:08.1488480,2016-04-19 13:48:20.0842080
2482,2016-04-19 11:16:16.5071550,2016-04-19 13:08:42.8002730
2483,2016-04-19 11:16:16.5071550,2016-04-19 13:08:42.8002730
2484,2016-04-19 11:25:16.8091030,2016-04-19 15:14:07.5595120
2485,2016-04-19 11:39:13.8846140,2016-04-20 20:09:14.1476780
2486,2016-04-19 12:23:13.7758870,2016-04-19 15:18:02.8311930
2487,2016-04-19 13:07:13.1081340,2016-04-21 20:40:57.1831920
2488,2016-04-19 13:28:16.0297460,2016-04-24 14:28:17.7001350
2489,2016-04-19 14:30:23.0005750,
2490,2016-04-19 14:37:13.7368420,
2491,2016-04-19 14:52:18.0440490,2016-04-20 07:52:40.5365220
2492,2016-04-19 15:04:16.5505360,2016-04-19 18:44:44.3891250
2493,2016-04-19 15:04:16.5505360,2016-04-19 18:44:44.3891250
2494,2016-04-19 15:08:15.8982630,2016-04-19 18:44:44.8862340
2495,2016-04-19 15:37:12.7751100,2016-04-19 18:44:40.2004080
2496,2016-04-19 16:14:18.2319060,2016-04-20 08:02:02.0247340
2497,2016-04-19 16:23:15.2744770,2016-04-21 17:25:05.9146820
2498,2016-04-19 16:58:16.5571000,2016-04-20 08:01:43.1329970
2499,2016-04-19 17:00:21.7948650,2016-04-20 08:06:03.5996830
2500,2016-04-19 18:04:13.6506900,2016-04-20 08:08:01.4015480
2501,2016-04-19 18:14:13.6290710,2016-04-20 08:52:45.7054850
2502,2016-04-19 19:13:11.1558250,2016-04-20 09:03:09.3152950
2503,2016-04-19 19:17:11.8156540,2016-04-20 09:02:01.3999300
2504,2016-04-19 19:18:14.9121650,2016-04-20 09:08:33.5266560
2505,2016-04-18 10:53:00.4061950,2016-04-18 18:23:17.8177780
2506,2016-04-19 19:51:12.1591130,2016-04-20 09:10:10.2077220
2507,2016-04-19 19:51:12.1591130,2016-04-20 09:10:10.2077220
2508,2016-04-19 20:30:24.5794090,2016-04-20 09:10:02.5863090
2509,2016-04-19 22:22:11.8699570,2016-04-20 09:08:40.0110710
2510,2016-04-20 07:22:14.6637330,2016-04-20 10:12:54.5560680
2511,2016-04-20 08:14:16.6586620,2016-04-20 15:48:55.7070440
2512,2016-04-20 08:34:15.2593640,
2513,2016-04-20 08:48:16.3629700,2016-04-20 16:03:50.7298220
2514,2016-04-19 15:04:16.5505360,2016-04-19 18:44:44.3891250
2515,2016-04-20 10:07:11.4231720,2016-04-20 15:56:20.3192030
2516,2016-04-20 11:40:18.4003880,2016-04-20 15:56:30.2599460
2517,2016-04-20 11:49:11.5335690,2016-04-20 20:09:04.5540300
2518,2016-04-20 11:59:11.5047890,2016-04-21 17:25:20.9487460
2519,2016-04-20 12:12:16.8544850,2016-04-20 20:08:59.8626220
2520,2016-04-20 12:34:17.4513760,2016-04-20 20:09:04.1928310
2521,2016-04-20 13:28:13.8516730,2016-04-20 20:14:47.9139950
2522,2016-04-20 13:33:12.5521120,2016-04-20 20:14:46.2525530
2523,2016-04-20 13:38:14.3232070,2016-04-27 12:36:01.3732570
2524,2016-04-20 13:38:14.3232070,2016-04-27 12:36:01.3732570
2525,2016-04-20 13:38:14.3232070,2016-04-27 12:36:01.3732570
2526,2016-04-20 13:38:14.3232070,2016-04-27 12:36:01.3732570
2527,2016-04-20 14:23:13.1207120,2016-04-20 20:14:45.7183190
2528,2016-04-20 14:29:11.6979060,2016-04-20 20:14:44.7556770
2529,2016-04-20 15:22:19.3485870,2016-04-20 20:27:58.1161660
2530,2016-04-20 15:27:14.1224020,2016-04-20 20:28:04.9374820
2531,2016-04-20 15:29:10.8341070,2016-04-20 21:11:29.0970970
2532,2016-04-20 15:34:14.2375940,2016-04-20 20:28:05.2607780
2533,2016-04-20 15:40:18.3879460,2016-04-20 20:28:38.2089110
2534,2016-04-20 15:53:13.3869820,2016-04-20 20:38:14.2539230
2535,2016-04-20 16:46:15.3642780,2016-04-20 20:27:52.9469050
2536,2016-02-23 20:05:11.0863800,2016-04-20 20:27:56.7856720
2537,2016-04-20 19:58:13.9309080,2016-04-20 21:27:34.2609900
2538,2016-04-20 20:24:16.0737670,2016-04-21 10:20:52.9975410
2539,2016-04-20 21:19:11.2362030,2016-04-24 14:29:09.6512930
2540,2016-04-20 21:35:11.8176290,2016-04-21 10:20:37.1230240
2541,2016-04-20 21:36:15.9882590,2016-04-21 10:20:29.2900760
2542,2016-04-20 22:47:09.9802500,2016-04-21 10:20:53.2643150
2543,2016-04-20 23:44:12.9148830,2016-04-21 10:20:48.3610780
2544,2016-04-21 08:24:17.4310700,2016-04-21 10:20:30.9240230
2545,2016-04-21 09:22:14.9833540,2016-04-21 17:24:50.8818850
2546,2016-04-21 10:00:23.7899180,2016-04-24 12:53:10.9947730
2547,2016-04-21 10:02:14.7183300,
2548,2016-04-21 10:11:12.7449990,2016-04-21 17:24:53.3692840
2549,2016-04-21 10:11:12.7449990,2016-04-21 17:24:53.3692840
2550,2016-04-21 10:39:12.7573270,2016-04-21 17:24:26.4145130
2551,2016-04-21 11:04:14.3008390,2016-04-21 17:24:49.2972050
2552,2016-04-21 11:35:13.0538600,2016-04-21 17:26:04.4109480
2553,2016-04-21 12:11:13.3583970,
2554,2016-04-21 12:26:16.1916850,2016-04-21 17:24:20.9689890
2555,2016-04-21 13:07:12.2621190,2016-04-21 20:44:34.2375160
2556,2016-04-19 19:17:11.8156540,2016-04-20 09:02:01.3999300
2557,2016-04-21 14:53:11.6373430,2016-04-21 17:24:14.1272620
2558,2016-04-21 15:36:15.1630500,2016-04-21 20:37:12.9624330
2559,2016-04-21 15:36:15.1630500,2016-04-21 20:37:12.9624330
2560,2016-04-21 16:04:16.1454560,2016-04-26 11:19:49.0025000
2561,2016-04-21 16:12:16.0623370,2016-04-21 20:36:52.8674810
2562,2016-04-21 16:13:13.4632940,2016-04-21 20:37:18.4480520
2563,2016-04-21 16:15:17.4197810,2016-04-21 20:36:56.4052430
2564,2016-04-21 16:15:17.4197810,2016-04-21 20:36:56.4052430
2565,2016-04-21 16:24:17.2240580,2016-04-21 22:12:27.2580590
2566,2016-04-21 17:48:16.6657570,
2567,2016-04-21 18:33:12.8082640,2016-04-21 22:12:48.1880710
2568,2016-04-21 20:26:16.8762190,2016-04-22 10:38:15.0373820
2569,2016-04-21 20:48:18.7706630,2016-04-22 10:38:48.7815100
2570,2016-04-21 22:46:13.6728460,2016-04-22 10:39:03.3447760
2571,2016-04-22 00:03:14.6416510,2016-04-22 10:38:46.9195350
2572,2016-04-22 00:54:15.7683750,2016-04-22 10:38:29.7480200
2573,2016-04-22 01:20:17.8093550,2016-04-24 13:25:37.1212400
2574,2016-04-22 06:59:11.8282250,2016-05-06 12:57:26.8547040
2575,2016-04-22 07:22:13.2660170,2016-04-22 10:38:11.9926570
2576,2016-02-16 20:13:08.2775760,2016-02-17 21:01:43.8547430
2577,2016-04-22 10:29:15.7101980,2016-04-24 11:12:39.9533000
2578,2016-04-22 11:46:14.4491130,2016-04-23 10:32:25.6437410
2579,2016-04-18 19:33:11.5700230,2016-04-19 08:18:03.8305510
2580,2016-04-18 19:33:11.5700230,2016-04-19 08:18:03.8305510
2581,2016-04-22 12:25:14.1840610,
2582,2016-04-22 12:41:12.6728820,2016-04-24 14:04:54.6928590
2583,2016-04-22 15:08:12.7795140,2016-04-23 10:32:08.0879100
2584,2016-04-22 15:11:11.6636250,2016-04-23 02:19:22.1225340
2585,2016-04-22 15:24:14.7834460,2016-04-28 11:10:45.8807700
2586,2016-04-22 15:35:12.9669340,2016-04-24 13:23:01.0332600
2587,2016-04-22 15:38:13.4316800,2016-04-23 02:17:28.8789030
2588,2016-04-22 15:39:12.2873160,2016-04-23 10:32:20.9660950
2589,2016-04-22 15:40:16.9880730,2016-04-23 10:32:11.4276310
2590,2016-04-22 17:05:12.7414580,2016-04-23 10:33:02.5042900
2591,2016-04-22 17:42:14.8728470,2016-04-24 14:10:48.3083700
2592,2016-04-22 17:43:10.2301660,
2593,2016-04-22 18:10:17.1632410,2016-04-24 18:48:04.9600550
2594,2016-04-22 18:36:17.4034660,2016-04-23 02:17:47.9581530
2595,2016-04-22 18:53:12.4669590,2016-04-24 12:58:48.1121020
2596,2016-04-22 20:47:11.8914480,2016-04-23 10:46:56.9652200
2597,2016-04-22 20:50:18.4502760,2016-04-23 10:47:04.8572100
2598,2016-04-22 22:22:12.8065840,2016-04-23 10:46:57.2105980
2599,2016-04-22 23:05:11.2227490,2016-04-26 13:59:43.2022160
2600,2016-04-23 05:19:10.4345810,2016-04-24 13:46:51.1305890
2601,2016-04-23 06:16:13.0810670,2016-04-24 11:12:39.2757230
2602,2016-04-23 07:10:15.8462200,2016-04-24 11:12:32.2969390
2603,2016-04-23 09:52:12.8974120,2016-04-23 11:41:13.6625860
2604,2016-04-23 09:57:11.0439030,2016-04-24 11:21:01.5597070
2605,2016-04-23 11:13:10.1644700,
2606,2016-04-23 11:55:12.7261140,2016-04-24 11:23:16.5614580
2607,2016-04-23 12:08:13.6030940,2016-04-24 11:22:53.6316980
2608,2016-04-23 12:16:14.2209220,2016-04-24 11:31:08.1648580
2609,2016-04-23 12:41:12.2347730,2016-04-24 11:41:43.9888400
2610,2016-04-23 12:48:16.1092760,
2611,2016-04-23 14:14:13.2746330,2016-04-24 12:16:46.7757250
2612,2016-04-23 14:21:12.3281250,2016-04-24 12:17:58.4785360
2613,2016-04-23 14:26:13.5669090,2016-04-24 12:16:25.9250820
2614,2016-04-23 14:21:12.3281250,2016-04-24 12:17:58.4785360
2615,2016-04-23 17:02:13.0045090,2016-04-24 13:04:11.6516600
2616,2016-04-23 18:14:13.0101760,2016-04-24 13:50:43.8951910
2617,2016-04-23 18:22:13.2250750,2016-04-24 12:16:35.6777010
2618,2016-04-23 20:45:14.9811660,2016-04-24 12:39:57.4860790
2619,2016-04-23 21:27:12.6097940,
2620,2016-04-23 22:03:11.8360000,2016-04-24 12:39:52.8289020
2621,2016-04-23 22:03:11.8360000,2016-04-24 12:39:52.8289020
2622,2016-04-23 22:35:11.9818600,2016-04-24 12:40:10.6446470
2623,2016-04-24 07:45:13.7252350,2016-04-24 14:31:28.4760250
2624,2016-04-24 08:23:11.3615140,2016-04-24 12:39:58.3685270
2625,2016-04-24 09:46:14.2247940,2016-04-24 13:04:12.0123280
2626,2016-04-24 10:26:13.1545950,2016-04-26 19:50:35.0222290
2627,2016-04-24 10:49:10.4324370,2016-04-26 19:55:27.9644500
2628,2016-04-24 11:06:13.3412430,2016-04-24 14:50:59.1405000
2629,2016-04-24 11:59:10.6653690,2016-04-24 14:07:57.0986610
2630,2016-04-24 12:08:14.6737490,2016-04-24 14:08:12.6658640
2631,2016-04-24 12:18:16.7323570,2016-04-24 14:31:31.7147980
2632,2016-04-24 12:28:14.2349150,2016-04-24 14:51:23.5187170
2633,2016-04-24 12:50:18.7846150,2016-04-24 16:38:33.9779950
2634,2016-04-24 13:03:11.5651420,2016-04-24 16:06:31.3501910
2635,2016-04-24 15:45:14.3957700,2016-04-24 17:36:20.7511830
2636,2016-04-24 16:19:11.8610670,2016-04-25 13:37:56.0791260
2637,2016-04-24 16:25:14.1450370,2016-04-25 16:12:52.0318120
2638,2016-04-24 16:51:13.5944900,
2639,2016-04-24 16:53:11.6186150,2016-04-26 08:05:39.5135800
2640,2016-04-24 17:56:12.6648700,
2641,2016-04-24 19:19:09.7409160,2016-04-25 09:46:16.3290360
2642,2016-04-24 21:49:10.4277080,2016-04-25 09:59:52.7584020
2643,2016-04-24 22:48:14.0466830,2016-04-25 09:59:53.2134090
2644,2016-04-24 23:23:12.8515200,2016-04-25 09:39:30.9973310
2645,2016-04-25 01:02:12.6826310,2016-04-25 09:45:47.4940010
2646,2016-04-25 08:58:15.2726850,2016-04-25 09:59:51.1562570
2647,2016-04-25 09:30:22.1549850,2016-04-25 13:29:38.0374900
2648,2016-04-25 09:42:16.1223590,2016-04-26 16:31:18.1305560
2649,2016-04-25 09:47:11.7696370,2016-04-25 13:38:45.1042900
2650,2016-04-25 10:06:16.3909580,2016-04-26 07:50:59.6162160
2651,2016-04-25 10:54:23.8017270,2016-04-25 13:33:39.9262670
2652,2016-04-25 10:57:13.2024780,
2653,2016-04-25 11:34:13.8734790,2016-04-25 13:37:58.4309790
2654,2016-04-25 12:23:12.9394600,2016-04-25 16:00:25.7156870
2655,2016-04-25 12:26:14.5939570,2016-04-25 13:39:05.3184920
2656,2016-04-25 12:29:13.5956140,2016-04-26 07:51:40.1962390
2657,2016-04-25 12:48:16.1218620,2016-05-05 17:37:59.7187510
2658,2016-04-25 13:25:13.2898490,2016-04-25 15:59:58.7402960
2659,2016-04-25 14:18:14.8474820,2016-04-25 16:14:20.6131240
2660,2016-04-25 14:19:11.1666640,2016-04-25 16:12:38.3447440
2661,2016-04-25 14:44:13.5323830,2016-04-25 16:14:19.9852630
2662,2016-04-25 16:08:14.9013090,2016-04-25 17:30:39.6219340
2663,2016-04-25 16:38:15.0561930,2016-04-25 18:58:12.4359630
2664,2016-04-25 17:16:13.2980220,
2665,2016-04-25 18:21:13.9380230,2016-04-26 19:57:37.3835820
2666,2016-04-25 18:30:21.1667630,2016-04-26 19:55:38.7400220
2667,2016-04-25 19:37:10.1705180,2016-04-26 19:57:40.3470980
2668,2016-04-25 20:27:13.5746940,2016-04-26 08:05:23.6835450
2669,2016-04-25 21:09:12.4129490,2016-04-26 08:05:45.8465110
2670,2016-04-25 22:08:13.1511000,2016-04-26 08:06:06.9859200
2671,2016-04-25 22:39:11.6474580,2016-04-26 08:06:13.9310700
2672,2016-04-25 23:40:18.6719640,2016-04-26 08:06:18.4564340
2673,2016-04-26 05:56:14.7005550,2016-04-26 08:05:39.5546540
2674,2016-04-26 06:06:15.3527640,2016-04-26 19:37:34.5202880
2675,2016-04-26 07:20:18.4942260,2016-04-26 19:55:53.9293970
2676,2016-04-26 07:46:13.3272380,2016-04-26 19:58:54.3208400
2677,2016-04-26 08:19:12.3788460,2016-04-26 19:37:45.5630420
2678,2016-04-26 10:27:12.2694160,2016-04-26 19:38:13.0844980
2679,2016-04-26 10:57:13.2383090,2016-04-26 19:38:23.4932210
2680,2016-03-22 12:57:09.6889790,2016-04-26 19:44:38.0893760
2681,2016-04-26 12:14:15.2162350,2016-04-26 19:54:07.0961970
2682,2016-04-26 12:46:17.1590960,2016-04-26 19:44:46.3989080
2683,2016-04-26 14:25:37.3370590,2016-04-26 19:44:51.5894670
2684,2016-04-26 15:22:11.9039210,2016-04-26 19:44:48.4276980
2685,2016-04-26 16:13:12.2631960,2016-04-26 19:44:54.6261550
2686,2016-04-26 17:01:14.5769780,2016-05-02 14:27:22.1966970
2687,2016-04-26 19:25:12.4128000,2016-04-27 10:51:48.7936010
2688,2016-04-26 20:31:14.4755430,2016-04-27 11:16:36.0833330
2689,2016-04-26 22:43:11.1170200,2016-04-27 13:22:29.1004350
2690,2016-04-26 23:30:22.9301370,2016-06-02 16:14:57.8904350
2691,2016-04-27 07:46:13.5191990,2016-04-27 13:22:19.2268680
2692,2016-04-27 09:39:11.8760780,2016-04-27 13:22:23.4746350
2693,2016-04-27 09:49:11.3886470,2016-04-27 18:01:23.9860840
2694,2016-04-27 11:58:13.6743270,2016-04-27 13:25:23.4628000
2695,2016-03-26 20:13:08.8022520,2016-03-28 16:13:50.3825370
2696,2016-03-26 20:13:08.8022520,2016-03-28 16:13:50.3825370
2697,2016-04-27 13:04:13.5174190,2016-04-27 15:44:10.6121170
2698,2016-04-27 13:12:15.5256790,2016-04-28 17:16:42.9691680
2699,2016-04-27 13:29:33.5956780,2016-04-28 17:30:23.7096600
2700,2016-04-27 14:42:15.1948780,2016-04-27 15:44:10.1506010
2701,2016-03-12 23:34:09.9747110,2016-03-13 13:39:27.0097750
2702,2016-04-27 19:52:13.5802520,2016-04-28 11:10:48.4758600
2703,2016-04-27 21:35:12.1711910,2016-04-28 11:11:24.3796960
2704,2016-04-27 22:49:10.8889880,2016-04-28 11:11:24.1489240
2705,2016-04-27 23:10:18.5366020,2016-04-28 11:11:05.6337720
2706,2016-04-28 07:42:14.4896860,2016-04-28 11:10:36.5500300
2707,2016-04-28 09:18:16.3842500,2016-04-28 11:11:00.1243900
2708,2016-04-28 09:38:14.3328170,2016-05-02 14:14:39.7806170
2709,2016-04-28 09:40:18.9682800,2016-04-28 16:01:04.8251600
2710,2016-04-28 09:52:13.8124800,2016-04-28 17:57:22.1270230
2711,2016-04-28 12:01:14.6629750,2016-04-28 17:42:12.2725780
2712,2016-04-28 12:55:14.4483560,2016-04-28 17:48:53.5467740
2713,2016-04-28 14:22:13.8147350,
2714,2016-04-28 15:36:14.6806780,2016-04-28 17:42:54.0908060
2715,2016-04-28 19:07:10.7257690,2016-04-29 10:33:05.0990450
2716,2016-04-28 19:12:15.1616650,2016-04-29 10:32:48.7523790
2717,2016-04-29 06:48:14.6628950,
2718,2016-04-29 07:05:12.5833440,2016-05-02 08:04:08.2087030
2719,2016-04-29 08:15:19.6868980,2016-05-02 15:16:12.7071980
2720,2016-04-29 09:35:13.0959270,2016-04-29 14:05:47.1974760
2721,2016-04-29 09:50:19.0310420,2016-04-29 14:05:59.7993000
2722,2016-04-29 11:25:14.7163990,2016-04-29 14:05:54.0903810
2723,2016-04-29 13:06:16.3797480,2016-04-29 16:02:45.4819000
2724,2016-04-29 13:36:58.5616720,2016-04-29 15:25:34.1968770
2725,2016-04-29 13:43:11.4073370,2016-04-29 15:23:10.1048470
2726,2016-04-29 15:22:14.7193440,2016-04-29 16:03:48.5157510
2727,2016-04-29 15:25:13.2143430,2016-04-29 17:33:40.1513600
2728,2016-04-29 16:11:15.7171290,2016-04-29 21:13:50.8417730
2729,2016-04-29 16:31:16.4371440,2016-04-29 21:13:20.1484450
2730,2016-04-29 19:50:20.2282560,2016-04-30 12:27:39.7875100
2731,2016-04-29 20:19:14.4306420,2016-04-30 12:29:29.9071010
2732,2016-04-29 23:46:13.3113740,2016-04-30 12:29:26.2280780
2733,2016-04-29 23:46:13.3113740,2016-04-30 12:29:26.2280780
2734,2016-04-30 06:02:13.3706270,2016-04-30 12:29:45.4267940
2735,2016-04-30 07:59:10.3299160,2016-04-30 12:29:22.6508090
2736,2016-04-30 08:54:17.4180020,2016-04-30 12:30:43.5109480
2737,2016-04-30 11:14:13.6702780,2016-05-02 15:25:01.1849500
2738,2016-04-30 11:35:12.0380470,2016-05-02 14:15:45.8390330
2739,2016-04-30 11:35:12.0380470,2016-05-02 14:15:45.8390330
2740,2016-04-30 11:42:15.2331910,2016-04-30 14:13:42.7557580
2741,2016-04-30 12:02:15.4743720,2016-04-30 13:59:37.3817030
2742,2016-04-30 15:52:13.1801860,2016-05-01 11:12:36.1064260
2743,2016-04-30 15:59:10.3827860,2016-05-01 11:34:48.2297290
2744,2016-04-30 17:04:13.6041250,2016-05-01 12:19:55.7570240
2745,2016-04-30 18:28:13.1072560,2016-05-01 12:21:33.0534790
2746,2016-04-30 20:44:15.6862890,2016-05-01 12:36:38.7226640
2747,2016-04-30 21:11:12.0217550,2016-05-02 14:21:11.5832430
2748,2016-04-30 23:24:13.9462310,2016-05-01 12:37:32.2443190
2749,2016-02-18 09:02:13.3215610,2016-02-19 11:29:13.6983870
2750,2016-04-01 16:31:34.8286640,2016-04-01 17:51:54.0497110
2751,2016-04-04 00:08:58.4963460,2016-04-06 14:07:34.3717670
2752,2016-04-27 07:46:13.5191990,2016-04-27 13:22:19.2268680
2753,2016-03-12 12:16:09.4748230,2016-03-13 10:43:33.3779030
2754,2016-02-28 03:01:07.4261950,2016-02-28 18:01:40.4273720
2755,2016-02-01 19:43:10.3228750,2016-02-03 15:09:06.3055680
2756,2016-02-20 14:04:15.3209220,2016-02-23 13:46:44.7485500
2757,2016-02-17 15:53:11.4617720,
2758,2016-03-13 15:43:08.1900880,2016-03-13 17:24:46.3356100
2759,2016-03-10 19:27:08.9214440,2016-03-29 14:51:48.1005400
2760,2016-03-08 07:45:12.3564370,2016-03-09 20:40:53.3120240
2761,2016-03-14 13:15:11.8054570,2016-03-14 17:31:09.3824880
2762,2016-02-02 16:46:11.8406600,2016-02-02 21:16:32.8583010
2763,2016-03-16 23:54:10.1438520,2016-03-17 09:51:08.5207980
2764,2016-04-16 13:41:13.7221850,2016-04-16 16:26:32.8441850
2765,2016-04-20 13:38:14.3232070,2016-04-27 12:36:01.3732570
2766,2016-03-11 19:54:09.6729570,2016-03-12 11:37:20.7473150
2767,2016-04-03 17:05:11.5908120,2016-04-04 00:18:12.5813950
2768,2016-04-21 20:48:18.7706630,2016-04-22 10:38:48.7815100
2769,2016-02-02 18:02:14.3166640,2016-02-02 19:41:33.3174330
2770,2016-04-26 16:13:12.2631960,2016-04-26 19:44:54.6261550
2771,2016-03-10 21:20:13.6392800,2016-03-11 00:01:32.2132450
2772,2016-03-26 13:59:09.7902020,2016-03-26 15:19:03.1784030
2773,2016-03-20 12:12:09.7582320,2016-03-20 14:45:54.3323100
2774,2016-03-04 21:19:08.4904280,2016-03-07 11:06:31.0870850
2775,2016-04-11 15:55:12.6330280,2016-04-11 18:11:48.5071170
